Season,Week,PID,Player,Pos,Team,Opp,FFPts,FFPtsPPR,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Fum,XP,FG,Grade
2015,7,mannie1,Eli Manning,QB,NYG,DAL,16.5,16.5,25.0,37.4,272.9,1.8,0.9,0.7,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,bortlb1,Blake Bortles,QB,JAX,BUF,16.2,16.2,21.3,37.3,264.7,1.4,1.1,3.5,25.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,B-Game
2015,7,tanner1,Ryan Tannehill,QB,MIA,HOU,16.2,16.2,21.3,36.4,250.6,1.6,0.9,2.9,14.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,taylot2,Tyrod Taylor,QB,BUF,@JAX,15.5,15.5,21.8,32.3,238.8,1.5,0.8,2.9,12.8,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,fitzpr1,Ryan Fitzpatrick,QB,NYJ,@NE,15.2,15.2,21.5,34.7,242.9,1.4,1.2,4.6,19.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,staffm1,Matthew Stafford,QB,DET,MIN,15.1,15.1,25.0,39.8,266.1,1.6,1.1,1.7,5.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,B-Game
2015,7,smitha4,Alex Smith,QB,KC,PIT,15.0,15.0,23.3,35.9,248.4,1.4,1.0,3.0,13.9,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,bridgt1,Teddy Bridgewater,QB,MIN,@DET,15.0,15.0,22.0,31.7,239.1,1.4,0.9,2.5,10.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,hoyerb1,Brian Hoyer,QB,HOU,@MIA,15.0,15.0,22.7,37.0,273.1,1.5,1.1,1.9,5.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,carrd2,Derek Carr,QB,OAK,@SD,14.9,14.9,23.1,36.5,257.2,1.5,1.1,2.2,6.9,0.1,0.0,0.0,0.0,0.3,0.0,0.0,B-Game
2015,7,mccowj1,Josh McCown,QB,CLE,@STL,14.6,14.6,24.0,35.5,259.5,1.3,1.1,2.0,10.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,mettez1,Zach Mettenberger,QB,TEN,ATL,14.4,14.4,23.4,39.1,277.3,1.6,1.4,0.3,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,7,bradfs1,Sam Bradford,QB,PHI,@CAR,14.2,14.2,22.5,37.3,256.0,1.5,1.2,1.5,4.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,C-Game
2015,7,winstj1,Jameis Winston,QB,TB,@WAS,14.1,14.1,18.8,32.1,231.2,1.3,1.0,2.8,14.7,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,7,flaccj1,Joe Flacco,QB,BAL,@ARI,14.0,14.0,23.0,37.6,254.6,1.5,1.2,1.5,3.9,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,7,folesn1,Nick Foles,QB,STL,CLE,14.0,14.0,17.4,30.9,222.4,1.4,0.8,1.3,5.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,7,jonesl1,Landry Jones,QB,PIT,@KC,13.8,13.8,20.7,33.2,238.7,1.6,1.0,0.8,2.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,C-Game
2015,7,kaepec1,Colin Kaepernick,QB,SF,SEA,13.8,13.8,19.9,31.8,190.5,1.1,1.2,6.5,36.5,0.2,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,7,cassem1,Matt Cassel,QB,DAL,@NYG,13.6,13.6,24.7,36.5,241.1,1.5,1.1,1.8,5.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,C-Game
2015,7,cousik1,Kirk Cousins,QB,WAS,TB,13.4,13.4,22.4,34.2,222.1,1.6,1.2,0.8,2.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,7,freemd1,Devonta Freeman,RB,ATL,@TEN,18.2,22.9,0.0,0.0,0.0,0.0,0.0,17.6,82.6,0.8,4.7,46.3,0.1,0.2,0.0,0.0,A-Game
2015,7,belll1,LeVeon Bell,RB,PIT,@KC,18.2,22.9,0.0,0.0,0.0,0.0,0.0,22.8,93.6,0.8,4.8,38.2,0.1,0.2,0.0,0.0,A-Game
2015,7,petera2,Adrian Peterson,RB,MIN,@DET,16.9,19.2,0.0,0.0,0.0,0.0,0.0,22.4,93.7,0.9,2.3,21.5,0.1,0.2,0.0,0.0,A-Game
2015,7,gurlet2,Todd Gurley,RB,STL,CLE,14.7,16.6,0.0,0.0,0.0,0.0,0.0,22.0,98.0,0.6,1.9,15.6,0.1,0.2,0.0,0.0,A-Game
2015,7,fostea1,Arian Foster,RB,HOU,@MIA,14.3,18.8,0.0,0.0,0.0,0.0,0.0,17.7,72.0,0.5,4.5,38.2,0.1,0.2,0.0,0.0,A-Game
2015,7,ivoryc1,Chris Ivory,RB,NYJ,@NE,14.0,16.8,0.0,0.0,0.0,0.0,0.0,18.3,88.5,0.5,2.8,19.4,0.1,0.2,0.0,0.0,B-Game
2015,7,lynchm1,Marshawn Lynch,RB,SEA,@SF,13.3,15.5,0.0,0.0,0.0,0.0,0.0,16.8,74.4,0.7,2.2,17.8,0.1,0.2,0.0,0.0,B-Game
2015,7,murral1,Latavius Murray,RB,OAK,@SD,13.1,16.2,0.0,0.0,0.0,0.0,0.0,16.9,74.7,0.6,3.1,19.3,0.1,0.2,0.0,0.0,B-Game
2015,7,mccoyl2,LeSean McCoy,RB,BUF,@JAX,13.1,16.1,0.0,0.0,0.0,0.0,0.0,19.5,69.1,0.7,3.0,19.1,0.1,0.2,0.0,0.0,B-Game
2015,7,martid2,Doug Martin,RB,TB,@WAS,12.7,15.1,0.0,0.0,0.0,0.0,0.0,17.8,77.5,0.5,2.4,18.5,0.1,0.2,0.0,0.0,B-Game
2015,7,goref1,Frank Gore,RB,IND,NO,12.2,14.0,0.0,0.0,0.0,0.0,0.0,15.7,69.6,0.7,1.8,11.7,0.1,0.1,0.0,0.0,B-Game
2015,7,ingram1,Mark Ingram,RB,NO,@IND,12.0,15.7,0.0,0.0,0.0,0.0,0.0,14.2,55.8,0.4,3.7,34.9,0.1,0.1,0.0,0.0,B-Game
2015,7,millel2,Lamar Miller,RB,MIA,HOU,11.9,14.1,0.0,0.0,0.0,0.0,0.0,16.1,69.7,0.5,2.2,17.5,0.1,0.1,0.0,0.0,B-Game
2015,7,forsej2,Justin Forsett,RB,BAL,@ARI,11.6,14.9,0.0,0.0,0.0,0.0,0.0,15.1,67.2,0.4,3.3,19.1,0.1,0.2,0.0,0.0,B-Game
2015,7,murrad1,DeMarco Murray,RB,PHI,@CAR,10.9,14.5,0.0,0.0,0.0,0.0,0.0,13.6,55.2,0.4,3.7,25.6,0.1,0.2,0.0,0.0,B-Game
2015,7,lewisd1,Dion Lewis,RB,NE,NYJ,10.7,15.3,0.0,0.0,0.0,0.0,0.0,7.4,29.5,0.4,4.6,45.0,0.2,0.1,0.0,0.0,B-Game
2015,7,hydec1,Carlos Hyde,RB,SF,SEA,10.5,12.5,0.0,0.0,0.0,0.0,0.0,17.9,67.9,0.5,2.0,10.5,0.1,0.2,0.0,0.0,B-Game
2015,7,woodhd1,Danny Woodhead,RB,SD,OAK,9.7,13.8,0.0,0.0,0.0,0.0,0.0,7.6,27.4,0.3,4.1,45.3,0.2,0.1,0.0,0.0,C-Game
2015,7,blounl1,LeGarrette Blount,RB,NE,NYJ,9.6,10.0,0.0,0.0,0.0,0.0,0.0,15.5,56.2,0.6,0.4,3.0,0.0,0.1,0.0,0.0,C-Game
2015,7,johnsc4,Chris Johnson,RB,ARI,BAL,9.6,10.1,0.0,0.0,0.0,0.0,0.0,15.0,72.6,0.4,0.5,3.1,0.0,0.1,0.0,0.0,C-Game
2015,7,stewaj3,Jonathan Stewart,RB,CAR,PHI,8.9,10.3,0.0,0.0,0.0,0.0,0.0,13.1,57.8,0.4,1.4,9.4,0.0,0.1,0.0,0.0,C-Game
2015,7,jennir1,Rashad Jennings,RB,NYG,DAL,8.8,10.9,0.0,0.0,0.0,0.0,0.0,12.5,51.2,0.3,2.1,15.0,0.1,0.1,0.0,0.0,C-Game
2015,7,morria1,Alfred Morris,RB,WAS,TB,8.7,9.4,0.0,0.0,0.0,0.0,0.0,19.7,62.9,0.4,0.7,4.4,0.0,0.2,0.0,0.0,C-Game
2015,7,abdula1,Ameer Abdullah,RB,DET,MIN,8.7,11.7,0.0,0.0,0.0,0.0,0.0,12.9,46.2,0.3,3.0,20.0,0.1,0.2,0.0,0.0,C-Game
2015,7,riddit1,Theo Riddick,RB,DET,MIN,8.0,12.8,0.0,0.0,0.0,0.0,0.0,7.3,21.6,0.1,4.7,41.2,0.2,0.1,0.0,0.0,C-Game
2015,7,westc2,Charcandrick West,RB,KC,PIT,7.9,10.5,0.0,0.0,0.0,0.0,0.0,12.0,45.3,0.3,2.6,17.4,0.1,0.1,0.0,0.0,C-Game
2015,7,johnsd11,Duke Johnson,RB,CLE,@STL,7.9,12.8,0.0,0.0,0.0,0.0,0.0,8.4,30.9,0.1,4.9,36.3,0.1,0.1,0.0,0.0,C-Game
2015,7,gordom1,Melvin Gordon,RB,SD,OAK,7.7,9.3,0.0,0.0,0.0,0.0,0.0,12.7,50.3,0.3,1.7,9.1,0.0,0.1,0.0,0.0,C-Game
2015,7,michac1,Christine Michael,RB,DAL,@NYG,7.4,9.0,0.0,0.0,0.0,0.0,0.0,9.1,42.8,0.3,1.6,13.3,0.1,0.1,0.0,0.0,C-Game
2015,7,thompc1,Chris Thompson,RB,WAS,TB,7.4,10.8,0.0,0.0,0.0,0.0,0.0,7.3,35.8,0.1,3.5,23.3,0.1,0.1,0.0,0.0,C-Game
2015,7,verees1,Shane Vereen,RB,NYG,DAL,6.9,10.2,0.0,0.0,0.0,0.0,0.0,4.7,20.1,0.1,3.4,35.5,0.2,0.1,0.0,0.0,C-Game
2015,7,andrea1,Antonio Andrews,RB,TEN,ATL,6.6,8.0,0.0,0.0,0.0,0.0,0.0,9.9,28.5,0.4,1.4,11.1,0.0,0.1,0.0,0.0,C-Game
2015,7,simsc1,Charles Sims,RB,TB,@WAS,6.5,9.7,0.0,0.0,0.0,0.0,0.0,7.1,24.1,0.1,3.2,27.7,0.1,0.1,0.0,0.0,C-Game
2015,7,randlj1,Joseph Randle,RB,DAL,@NYG,6.1,8.3,0.0,0.0,0.0,0.0,0.0,6.2,29.5,0.2,2.2,14.5,0.1,0.1,0.0,0.0,C-Game
2015,7,davisk2,Knile Davis,RB,KC,PIT,6.0,7.0,0.0,0.0,0.0,0.0,0.0,9.7,31.9,0.4,0.9,6.2,0.0,0.1,0.0,0.0,C-Game
2015,7,crowei1,Isaiah Crowell,RB,CLE,@STL,6.0,7.6,0.0,0.0,0.0,0.0,0.0,8.7,33.9,0.2,1.6,13.0,0.1,0.1,0.0,0.0,C-Game
2015,7,ellina1,Andre Ellington,RB,ARI,BAL,5.6,7.4,0.0,0.0,0.0,0.0,0.0,7.2,28.6,0.2,1.8,13.8,0.1,0.1,0.0,0.0,C-Game
2015,7,mcfadd1,Darren McFadden,RB,DAL,@NYG,5.6,9.0,0.0,0.0,0.0,0.0,0.0,7.5,24.4,0.1,3.5,21.7,0.1,0.1,0.0,0.0,C-Game
2015,7,gerhat1,Toby Gerhart,RB,JAX,BUF,5.6,6.7,0.0,0.0,0.0,0.0,0.0,12.6,36.3,0.3,1.2,5.3,0.0,0.1,0.0,0.0,C-Game
2015,7,robind1,Denard Robinson,RB,JAX,BUF,5.5,7.7,0.0,0.0,0.0,0.0,0.0,8.1,31.6,0.1,2.2,14.6,0.0,0.1,0.0,0.0,C-Game
2015,7,spillc1,C.J. Spiller,RB,NO,@IND,5.5,8.8,0.0,0.0,0.0,0.0,0.0,2.3,8.3,0.1,3.4,31.8,0.2,0.0,0.0,0.0,C-Game
2015,7,sankeb1,Bishop Sankey,RB,TEN,ATL,5.3,6.9,0.0,0.0,0.0,0.0,0.0,6.4,23.4,0.2,1.6,15.2,0.0,0.1,0.0,0.0,C-Game
2015,7,colemt1,Tevin Coleman,RB,ATL,@TEN,5.1,5.8,0.0,0.0,0.0,0.0,0.0,8.4,33.7,0.2,0.7,4.1,0.0,0.1,0.0,0.0,C-Game
2015,7,mather1,Ryan Mathews,RB,PHI,@CAR,5.1,6.5,0.0,0.0,0.0,0.0,0.0,6.7,27.6,0.2,1.4,12.8,0.0,0.1,0.0,0.0,C-Game
2015,7,sprold1,Darren Sproles,RB,PHI,@CAR,5.1,7.7,0.0,0.0,0.0,0.0,0.0,3.3,15.3,0.1,2.7,21.8,0.1,0.1,0.0,0.0,C-Game
2015,7,robink3,Khiry Robinson,RB,NO,@IND,4.8,6.5,0.0,0.0,0.0,0.0,0.0,5.6,24.4,0.2,1.8,10.6,0.0,0.1,0.0,0.0,C-Game
2015,7,johnsd12,David Johnson,RB,ARI,BAL,4.7,5.9,0.0,0.0,0.0,0.0,0.0,4.0,16.1,0.3,1.2,10.7,0.0,0.0,0.0,0.0,C-Game
2015,7,helur1,Roy Helu,RB,OAK,@SD,4.6,6.9,0.0,0.0,0.0,0.0,0.0,4.1,19.7,0.1,2.3,18.0,0.1,0.1,0.0,0.0,C-Game
2015,7,mcclud1,Dexter McCluster,RB,TEN,ATL,4.6,6.5,0.0,0.0,0.0,0.0,0.0,5.2,20.3,0.1,1.9,16.6,0.1,0.1,0.0,0.0,C-Game
2015,7,cunnib2,Benny Cunningham,RB,STL,CLE,4.3,6.5,0.0,0.0,0.0,0.0,0.0,3.1,12.8,0.0,2.3,22.2,0.1,0.1,0.0,0.0,C-Game
2015,7,bradsa1,Ahmad Bradshaw,RB,IND,NO,4.1,6.1,0.0,0.0,0.0,0.0,0.0,3.7,17.4,0.1,2.1,14.6,0.1,0.0,0.0,0.0,C-Game
2015,7,willia1,Andre Williams,RB,NYG,DAL,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,21.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,7,reecem1,Marcel Reece,RB,OAK,@SD,3.8,6.8,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,3.0,28.3,0.2,0.0,0.0,0.0,C-Game
2015,7,polkc1,Chris Polk,RB,HOU,@MIA,3.6,4.7,0.0,0.0,0.0,0.0,0.0,7.3,25.0,0.1,1.1,5.5,0.0,0.1,0.0,0.0,C-Game
2015,7,tolbem1,Mike Tolbert,RB,CAR,PHI,3.4,5.3,0.0,0.0,0.0,0.0,0.0,4.7,14.3,0.1,1.8,11.7,0.1,0.1,0.0,0.0,C-Game
2015,7,allenj2,Javorius Allen,RB,BAL,@ARI,3.4,3.8,0.0,0.0,0.0,0.0,0.0,8.0,26.3,0.1,0.5,2.5,0.0,0.1,0.0,0.0,C-Game
2015,7,grayj1,Jonas Gray,RB,MIA,HOU,3.1,3.6,0.0,0.0,0.0,0.0,0.0,3.7,14.6,0.2,0.5,3.8,0.0,0.0,0.0,0.0,C-Game
2015,7,stacyz1,Zac Stacy,RB,NYJ,@NE,3.1,4.5,0.0,0.0,0.0,0.0,0.0,4.2,16.0,0.1,1.4,8.5,0.0,0.1,0.0,0.0,C-Game
2015,7,turbir1,Robert Turbin,RB,CLE,@STL,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.3,24.9,0.1,0.0,0.0,0.0,0.1,0.0,0.0,C-Game
2015,7,jacksf2,Fred Jackson,RB,SEA,@SF,2.8,4.7,0.0,0.0,0.0,0.0,0.0,2.5,9.6,0.0,1.9,15.4,0.1,0.0,0.0,0.0,C-Game
2015,7,youngd1,Darrel Young,RB,WAS,TB,2.6,3.9,0.0,0.0,0.0,0.0,0.0,0.6,1.5,0.2,1.3,8.9,0.0,0.0,0.0,0.0,C-Game
2015,7,herrod1,Dan Herron,RB,BUF,@JAX,2.5,3.6,0.0,0.0,0.0,0.0,0.0,4.0,14.8,0.0,1.1,7.2,0.0,0.0,0.0,0.0,C-Game
2015,7,juszck1,Kyle Juszczyk,RB,BAL,@ARI,2.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.2,0.0,0.0,0.0,C-Game
2015,7,willid9,Damien Williams,RB,MIA,HOU,1.8,2.9,0.0,0.0,0.0,0.0,0.0,2.0,6.2,0.0,1.1,7.5,0.0,0.0,0.0,0.0,C-Game
2015,7,oliveb1,Branden Oliver,RB,SD,OAK,1.7,2.6,0.0,0.0,0.0,0.0,0.0,2.0,7.5,0.1,0.8,6.0,0.0,0.0,0.0,0.0,C-Game
2015,7,rawlst1,Thomas Rawls,RB,SEA,@SF,1.7,1.7,0.0,0.0,0.0,0.0,0.0,4.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,7,asiatm1,Matt Asiata,RB,MIN,@DET,1.7,2.9,0.0,0.0,0.0,0.0,0.0,1.9,6.9,0.0,1.2,7.2,0.0,0.0,0.0,0.0,C-Game
2015,7,willid1,DeAngelo Williams,RB,PIT,@KC,1.7,1.7,0.0,0.0,0.0,0.0,0.0,2.7,9.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,7,dixona1,Anthony Dixon,RB,BUF,@JAX,1.6,2.8,0.0,0.0,0.0,0.0,0.0,0.6,2.0,0.1,1.1,7.2,0.0,0.0,0.0,0.0,C-Game
2015,7,davism3,Mike Davis,RB,SF,SEA,1.3,2.4,0.0,0.0,0.0,0.0,0.0,1.8,6.3,0.0,1.1,4.8,0.0,0.0,0.0,0.0,C-Game
2015,7,mckinj1,Jerick McKinnon,RB,MIN,@DET,1.3,1.7,0.0,0.0,0.0,0.0,0.0,1.6,7.5,0.0,0.4,2.4,0.0,0.0,0.0,0.0,C-Game
2015,7,masont1,Tre Mason,RB,STL,CLE,1.1,1.6,0.0,0.0,0.0,0.0,0.0,0.9,4.3,0.0,0.5,4.4,0.0,0.0,0.0,0.0,C-Game
2015,7,artisc1,Cameron Artis-Payne,RB,CAR,PHI,1.1,1.1,0.0,0.0,0.0,0.0,0.0,2.6,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,7,milleb3,Bruce Miller,RB,SF,SEA,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.8,0.0,0.0,0.0,0.0,C-Game
2015,7,wardt1,Terron Ward,RB,ATL,@TEN,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.6,2.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,7,whittf1,Fozzy Whittaker,RB,CAR,PHI,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.7,0.0,0.0,0.0,0.0,C-Game
2015,7,jonest2,Taiwan Jones,RB,OAK,@SD,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,7,sherma1,Anthony Sherman,RB,KC,PIT,0.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,0.0,0.0,0.0,0.0,C-Game
2015,7,haynej1,Jarryd Hayne,RB,SF,SEA,0.5,0.7,0.0,0.0,0.0,0.0,0.0,1.0,3.4,0.0,0.2,1.0,0.0,0.0,0.0,0.0,C-Game
2015,7,raineb1,Bobby Rainey,RB,TB,@WAS,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.2,1.2,0.0,0.0,0.0,0.0,C-Game
2015,7,gronkr1,Rob Gronkowski,TE,NE,NYJ,12.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,81.0,0.8,0.0,0.0,0.0,A-Game
2015,7,olseng1,Greg Olsen,TE,CAR,PHI,11.7,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,81.9,0.6,0.0,0.0,0.0,A-Game
2015,7,gatesa1,Antonio Gates,TE,SD,OAK,10.2,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,63.4,0.7,0.1,0.0,0.0,A-Game
