Season,Week,PID,Player,Pos,Team,Opp,FFPts,FFPtsPPR,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Fum,XP,FG,Grade
2015,14,bailed1,Dan Bailey,K,DAL,@GB,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,B-Game
2015,14,myersj1,Jason Myers,K,JAX,IND,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,B-Game
2015,14,franka1,Andrew Franks,K,MIA,NYG,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,B-Game
2015,14,forbak1,Kai Forbath,K,NO,@TB,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,B-Game
2015,14,walshb1,Blair Walsh,K,MIN,@ARI,7.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.7,B-Game
2015,14,coonst1,Travis Coons,K,CLE,SF,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.6,B-Game
2015,14,sturgc1,Caleb Sturgis,K,PHI,BUF,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,B-Game
2015,14,dawsop1,Phil Dawson,K,SF,@CLE,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,B-Game
2015,14,hockez1,Zach Hocker,K,STL,DET,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,B-Game
2015,14,hopkid2,Dustin Hopkins,K,WAS,@CHI,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.6,B-Game
2015,14,novakn1,Nick Novak,K,HOU,NE,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.5,B-Game
2015,14,grahas2,Shayne Graham,K,ATL,@CAR,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,B-Game
2015,14,janiks1,Sebastian Janikowski,K,OAK,@DEN,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.5,B-Game
2015,14,succor1,Ryan Succop,K,TEN,@NYJ,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.5,B-Game
2015,14,tuckej1,Justin Tucker,K,BAL,SEA,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4,B-Game
2015,14,lamboj1,Josh Lambo,K,SD,@KC,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4,B-Game
2015,14,newtoc1,Cam Newton,QB,CAR,ATL,21.6,21.6,20.7,33.0,257.5,1.8,0.8,6.4,31.9,0.5,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,wilsor1,Russell Wilson,QB,SEA,@BAL,20.6,20.6,21.1,32.7,258.2,1.8,0.7,4.4,30.9,0.3,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,roethb1,Ben Roethlisberger,QB,PIT,@CIN,18.7,18.7,23.5,37.0,307.5,2.1,1.0,1.1,3.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,palmec1,Carson Palmer,QB,ARI,MIN,18.7,18.7,22.5,35.1,305.0,2.0,0.8,0.6,1.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,rodgea1,Aaron Rodgers,QB,GB,DAL,18.7,18.7,21.5,34.1,245.5,1.7,0.3,4.4,22.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,bradyt1,Tom Brady,QB,NE,@HOU,18.7,18.7,23.6,37.9,281.4,1.8,0.5,1.3,4.1,0.2,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,daltoa1,Andy Dalton,QB,CIN,PIT,18.6,18.6,23.8,36.1,279.2,1.9,0.9,3.7,11.3,0.2,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,taylot2,Tyrod Taylor,QB,BUF,@PHI,18.6,18.6,20.8,33.2,248.1,1.6,0.9,6.4,30.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,winstj1,Jameis Winston,QB,TB,NO,18.5,18.5,21.7,34.0,258.1,1.9,1.0,2.5,13.4,0.3,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,breesd1,Drew Brees,QB,NO,@TB,18.1,18.1,26.8,39.6,307.8,2.0,0.9,0.3,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,smitha4,Alex Smith,QB,KC,SD,17.9,17.9,21.8,33.3,228.8,1.8,0.7,5.6,28.6,0.1,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,fitzpr1,Ryan Fitzpatrick,QB,NYJ,TEN,17.8,17.8,21.8,34.3,266.3,1.7,0.9,4.4,16.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,bortlb1,Blake Bortles,QB,JAX,IND,17.5,17.5,21.8,36.8,266.4,1.7,1.0,3.4,23.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,14,staffm1,Matthew Stafford,QB,DET,@STL,16.3,16.3,24.0,36.2,278.9,1.4,0.9,4.0,13.9,0.1,0.0,0.0,0.0,0.3,0.0,0.0,B-Game
2015,14,mannie1,Eli Manning,QB,NYG,@MIA,16.3,16.3,23.2,36.7,275.6,1.7,1.0,1.3,4.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,14,mariom1,Marcus Mariota,QB,TEN,@NYJ,16.1,16.1,20.2,35.0,259.1,1.3,1.0,4.9,22.8,0.2,0.0,0.0,0.0,0.3,0.0,0.0,B-Game
2015,14,manzij1,Johnny Manziel,QB,CLE,SF,16.1,16.1,23.5,35.9,244.4,1.6,0.9,4.4,17.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,14,tanner1,Ryan Tannehill,QB,MIA,NYG,16.0,16.0,23.6,37.1,264.0,1.7,1.0,1.7,7.5,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,14,cutlej1,Jay Cutler,QB,CHI,WAS,15.8,15.8,20.8,33.6,245.1,1.6,1.1,2.9,16.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,14,osweib1,Brock Osweiler,QB,DEN,OAK,15.8,15.8,22.0,35.7,249.8,1.7,0.9,2.5,7.6,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,14,hoyerb1,Brian Hoyer,QB,HOU,NE,14.7,14.7,22.0,37.4,252.1,1.5,1.0,1.6,5.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,14,hassem1,Matt Hasselbeck,QB,IND,@JAX,14.4,14.4,23.2,37.0,255.5,1.6,1.0,0.7,1.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,14,gabbeb1,Blaine Gabbert,QB,SF,@CLE,14.0,14.0,19.2,32.0,222.5,1.3,0.9,1.9,15.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,cousik1,Kirk Cousins,QB,WAS,@CHI,13.9,13.9,22.1,34.8,245.5,1.5,1.0,0.7,2.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,bradfs1,Sam Bradford,QB,PHI,BUF,13.7,13.7,22.1,36.6,226.7,1.6,1.0,1.2,3.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,ryanm1,Matt Ryan,QB,ATL,@CAR,13.5,13.5,23.2,38.1,253.0,1.5,1.2,1.3,4.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,riverp1,Philip Rivers,QB,SD,@KC,13.5,13.5,24.1,39.0,258.2,1.5,1.2,0.3,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,carrd2,Derek Carr,QB,OAK,@DEN,13.1,13.1,21.8,36.1,244.3,1.3,1.1,1.7,4.7,0.1,0.0,0.0,0.0,0.3,0.0,0.0,C-Game
2015,14,cassem1,Matt Cassel,QB,DAL,@GB,13.0,13.0,20.4,33.5,226.0,1.2,1.0,2.9,13.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,schaum1,Matt Schaub,QB,BAL,SEA,12.4,12.4,23.4,37.4,242.7,1.3,1.2,0.7,2.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,bridgt1,Teddy Bridgewater,QB,MIN,@ARI,12.4,12.4,19.1,32.8,217.2,1.1,1.1,2.6,11.3,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,keenuc1,Case Keenum,QB,STL,DET,10.4,10.4,19.1,31.0,204.5,1.1,1.1,0.8,2.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,14,mccoyl2,LeSean McCoy,RB,BUF,@PHI,15.8,19.4,0.0,0.0,0.0,0.0,0.0,19.1,84.3,0.5,3.6,33.5,0.2,0.2,0.0,0.0,A-Game
2015,14,martid2,Doug Martin,RB,TB,NO,15.2,17.5,0.0,0.0,0.0,0.0,0.0,18.8,93.5,0.6,2.3,16.8,0.1,0.2,0.0,0.0,A-Game
2015,14,rawlst1,Thomas Rawls,RB,SEA,@BAL,15.2,17.5,0.0,0.0,0.0,0.0,0.0,22.6,92.6,0.7,2.3,18.1,0.1,0.2,0.0,0.0,A-Game
2015,14,petera2,Adrian Peterson,RB,MIN,@ARI,14.0,16.3,0.0,0.0,0.0,0.0,0.0,20.2,90.8,0.5,2.3,17.4,0.1,0.2,0.0,0.0,B-Game
2015,14,willid1,DeAngelo Williams,RB,PIT,@CIN,13.7,16.7,0.0,0.0,0.0,0.0,0.0,19.8,92.2,0.3,3.0,24.6,0.1,0.2,0.0,0.0,B-Game
2015,14,freemd1,Devonta Freeman,RB,ATL,@CAR,13.7,18.5,0.0,0.0,0.0,0.0,0.0,16.7,64.3,0.5,4.8,38.0,0.2,0.2,0.0,0.0,B-Game
2015,14,stewaj3,Jonathan Stewart,RB,CAR,ATL,13.5,15.1,0.0,0.0,0.0,0.0,0.0,20.4,89.1,0.5,1.7,14.2,0.1,0.2,0.0,0.0,B-Game
2015,14,johnsd12,David Johnson,RB,ARI,MIN,13.4,15.7,0.0,0.0,0.0,0.0,0.0,18.1,72.0,0.6,2.2,21.3,0.2,0.2,0.0,0.0,B-Game
2015,14,ingram1,Mark Ingram,RB,NO,@TB,13.3,17.4,0.0,0.0,0.0,0.0,0.0,16.5,68.9,0.4,4.1,32.3,0.1,0.2,0.0,0.0,B-Game
2015,14,fortem1,Matt Forte,RB,CHI,WAS,13.3,17.1,0.0,0.0,0.0,0.0,0.0,15.9,68.9,0.4,3.9,33.1,0.1,0.2,0.0,0.0,B-Game
2015,14,millel2,Lamar Miller,RB,MIA,NYG,12.9,16.3,0.0,0.0,0.0,0.0,0.0,16.0,71.4,0.4,3.4,29.0,0.2,0.2,0.0,0.0,B-Game
2015,14,gurlet2,Todd Gurley,RB,STL,DET,12.9,14.9,0.0,0.0,0.0,0.0,0.0,20.2,76.1,0.6,2.0,15.3,0.1,0.2,0.0,0.0,B-Game
2015,14,ivoryc1,Chris Ivory,RB,NYJ,TEN,12.8,14.9,0.0,0.0,0.0,0.0,0.0,17.2,66.7,0.7,2.1,18.6,0.1,0.2,0.0,0.0,B-Game
2015,14,yeldot1,T.J. Yeldon,RB,JAX,IND,12.7,15.8,0.0,0.0,0.0,0.0,0.0,19.1,70.2,0.5,3.1,24.0,0.1,0.2,0.0,0.0,B-Game
2015,14,goref1,Frank Gore,RB,IND,@JAX,12.6,15.9,0.0,0.0,0.0,0.0,0.0,20.2,68.8,0.5,3.3,24.3,0.1,0.2,0.0,0.0,B-Game
2015,14,draugs1,Shaun Draughn,RB,SF,@CLE,12.6,17.1,0.0,0.0,0.0,0.0,0.0,16.3,56.3,0.6,4.5,33.4,0.1,0.2,0.0,0.0,B-Game
2015,14,mcfadd1,Darren McFadden,RB,DAL,@GB,12.2,14.8,0.0,0.0,0.0,0.0,0.0,19.3,70.2,0.5,2.6,22.6,0.1,0.2,0.0,0.0,B-Game
2015,14,allenj2,Javorius Allen,RB,BAL,SEA,11.2,16.3,0.0,0.0,0.0,0.0,0.0,15.0,57.4,0.3,5.1,31.6,0.1,0.2,0.0,0.0,B-Game
2015,14,hillmr1,Ronnie Hillman,RB,DEN,OAK,10.8,11.7,0.0,0.0,0.0,0.0,0.0,17.2,72.7,0.5,0.9,5.0,0.0,0.1,0.0,0.0,B-Game
2015,14,westc2,Charcandrick West,RB,KC,SD,10.8,13.2,0.0,0.0,0.0,0.0,0.0,14.9,55.2,0.5,2.4,19.4,0.1,0.1,0.0,0.0,B-Game
2015,14,murral1,Latavius Murray,RB,OAK,@DEN,10.3,12.6,0.0,0.0,0.0,0.0,0.0,17.0,69.0,0.4,2.3,13.4,0.0,0.2,0.0,0.0,C-Game
2015,14,blounl1,LeGarrette Blount,RB,NE,@HOU,10.2,11.4,0.0,0.0,0.0,0.0,0.0,15.1,68.0,0.4,1.2,8.4,0.0,0.1,0.0,0.0,C-Game
2015,14,hillj5,Jeremy Hill,RB,CIN,PIT,10.2,11.4,0.0,0.0,0.0,0.0,0.0,12.7,57.2,0.6,1.2,9.8,0.1,0.1,0.0,0.0,C-Game
2015,14,wares1,Spencer Ware,RB,KC,SD,9.8,11.7,0.0,0.0,0.0,0.0,0.0,8.4,49.2,0.6,1.9,11.4,0.1,0.1,0.0,0.0,C-Game
2015,14,bernag1,Giovani Bernard,RB,CIN,PIT,9.4,13.0,0.0,0.0,0.0,0.0,0.0,9.3,41.9,0.2,3.6,34.9,0.1,0.1,0.0,0.0,C-Game
2015,14,lacye1,Eddie Lacy,RB,GB,DAL,8.5,10.0,0.0,0.0,0.0,0.0,0.0,12.3,46.6,0.4,1.5,12.3,0.1,0.1,0.0,0.0,C-Game
2015,14,murrad1,DeMarco Murray,RB,PHI,BUF,8.3,10.5,0.0,0.0,0.0,0.0,0.0,10.4,42.7,0.4,2.2,15.9,0.1,0.1,0.0,0.0,C-Game
2015,14,simsc1,Charles Sims,RB,TB,NO,8.1,11.1,0.0,0.0,0.0,0.0,0.0,7.5,32.3,0.1,3.0,29.7,0.2,0.1,0.0,0.0,C-Game
2015,14,langfj1,Jeremy Langford,RB,CHI,WAS,8.1,10.3,0.0,0.0,0.0,0.0,0.0,9.7,40.1,0.3,2.3,17.2,0.1,0.1,0.0,0.0,C-Game
2015,14,sprold1,Darren Sproles,RB,PHI,BUF,8.0,11.9,0.0,0.0,0.0,0.0,0.0,7.2,32.1,0.2,3.8,29.5,0.2,0.1,0.0,0.0,C-Game
2015,14,woodhd1,Danny Woodhead,RB,SD,@KC,8.0,11.9,0.0,0.0,0.0,0.0,0.0,5.7,21.2,0.2,3.9,38.7,0.2,0.1,0.0,0.0,C-Game
2015,14,whitej4,James White,RB,NE,@HOU,7.6,12.2,0.0,0.0,0.0,0.0,0.0,3.0,10.2,0.2,4.6,45.0,0.2,0.1,0.0,0.0,C-Game
2015,14,jonesm4,Matt Jones,RB,WAS,@CHI,7.5,9.5,0.0,0.0,0.0,0.0,0.0,9.7,36.6,0.3,2.0,17.2,0.0,0.1,0.0,0.0,C-Game
2015,14,abdula1,Ameer Abdullah,RB,DET,@STL,7.2,8.3,0.0,0.0,0.0,0.0,0.0,12.8,50.7,0.2,1.1,11.2,0.0,0.1,0.0,0.0,C-Game
2015,14,starkj1,James Starks,RB,GB,DAL,7.2,9.7,0.0,0.0,0.0,0.0,0.0,10.0,32.8,0.3,2.5,19.6,0.1,0.1,0.0,0.0,C-Game
2015,14,johnsd11,Duke Johnson,RB,CLE,SF,7.2,11.2,0.0,0.0,0.0,0.0,0.0,6.6,21.3,0.2,4.0,31.8,0.2,0.1,0.0,0.0,C-Game
2015,14,riddit1,Theo Riddick,RB,DET,@STL,6.7,11.2,0.0,0.0,0.0,0.0,0.0,3.0,9.6,0.1,4.4,44.6,0.2,0.1,0.0,0.0,C-Game
2015,14,thompj1,Juwan Thompson,RB,DEN,OAK,6.7,8.0,0.0,0.0,0.0,0.0,0.0,7.7,37.0,0.3,1.3,10.0,0.0,0.1,0.0,0.0,C-Game
2015,14,powelb1,Bilal Powell,RB,NYJ,TEN,6.7,10.5,0.0,0.0,0.0,0.0,0.0,6.1,22.0,0.1,3.8,34.6,0.1,0.1,0.0,0.0,C-Game
2015,14,andrea1,Antonio Andrews,RB,TEN,@NYJ,6.6,8.2,0.0,0.0,0.0,0.0,0.0,10.6,39.0,0.2,1.6,13.0,0.1,0.1,0.0,0.0,C-Game
2015,14,crowei1,Isaiah Crowell,RB,CLE,SF,6.5,7.2,0.0,0.0,0.0,0.0,0.0,14.4,45.2,0.3,0.7,3.7,0.0,0.1,0.0,0.0,C-Game
2015,14,jennir1,Rashad Jennings,RB,NYG,@MIA,6.2,7.9,0.0,0.0,0.0,0.0,0.0,8.0,33.6,0.2,1.7,12.4,0.1,0.1,0.0,0.0,C-Game
2015,14,verees1,Shane Vereen,RB,NYG,@MIA,6.1,8.9,0.0,0.0,0.0,0.0,0.0,5.5,24.9,0.1,2.8,23.4,0.2,0.1,0.0,0.0,C-Game
2015,14,bluea1,Alfred Blue,RB,HOU,NE,6.1,7.3,0.0,0.0,0.0,0.0,0.0,10.2,35.2,0.2,1.2,10.1,0.0,0.1,0.0,0.0,C-Game
2015,14,gordom1,Melvin Gordon,RB,SD,@KC,6.0,8.2,0.0,0.0,0.0,0.0,0.0,10.3,41.6,0.1,2.2,11.6,0.0,0.1,0.0,0.0,C-Game
2015,14,morria1,Alfred Morris,RB,WAS,@CHI,5.9,6.5,0.0,0.0,0.0,0.0,0.0,12.2,47.7,0.2,0.7,3.7,0.0,0.1,0.0,0.0,C-Game
2015,14,polkc1,Chris Polk,RB,HOU,NE,4.6,5.6,0.0,0.0,0.0,0.0,0.0,7.2,27.8,0.2,1.0,5.0,0.1,0.1,0.0,0.0,C-Game
2015,14,barnek1,Kenjon Barner,RB,PHI,BUF,4.4,4.4,0.0,0.0,0.0,0.0,0.0,7.5,32.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,C-Game
2015,14,thompc1,Chris Thompson,RB,WAS,@CHI,4.4,6.3,0.0,0.0,0.0,0.0,0.0,3.4,23.0,0.1,1.9,14.7,0.1,0.1,0.0,0.0,C-Game
2015,14,ajayij1,Jay Ajayi,RB,MIA,NYG,4.3,5.6,0.0,0.0,0.0,0.0,0.0,5.4,18.1,0.3,1.3,7.9,0.1,0.1,0.0,0.0,C-Game
2015,14,spillc1,C.J. Spiller,RB,NO,@TB,4.2,6.8,0.0,0.0,0.0,0.0,0.0,3.4,12.1,0.1,2.6,18.5,0.1,0.0,0.0,0.0,C-Game
2015,14,willik3,Kerwynn Williams,RB,ARI,MIN,4.2,4.2,0.0,0.0,0.0,0.0,0.0,5.7,31.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,14,darkwo1,Orleans Darkwa,RB,NYG,@MIA,4.1,4.1,0.0,0.0,0.0,0.0,0.0,6.9,28.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,C-Game
2015,14,bellj1,Joique Bell,RB,DET,@STL,4.0,5.2,0.0,0.0,0.0,0.0,0.0,4.9,18.7,0.2,1.2,8.4,0.0,0.1,0.0,0.0,C-Game
2015,14,gillim1,Mike Gillislee,RB,BUF,@PHI,3.9,5.4,0.0,0.0,0.0,0.0,0.0,2.9,17.5,0.2,1.5,9.9,0.0,0.0,0.0,0.0,C-Game
2015,14,cobbd1,David Cobb,RB,TEN,@NYJ,3.9,3.9,0.0,0.0,0.0,0.0,0.0,8.5,30.9,0.2,0.0,0.0,0.0,0.1,0.0,0.0,C-Game
2015,14,grimej1,Jonathan Grimes,RB,HOU,NE,3.7,5.4,0.0,0.0,0.0,0.0,0.0,4.0,17.9,0.1,1.6,10.1,0.1,0.1,0.0,0.0,C-Game
2015,14,westt1,Terrance West,RB,BAL,SEA,3.7,3.7,0.0,0.0,0.0,0.0,0.0,7.6,30.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,C-Game
2015,14,boldeb1,Brandon Bolden,RB,NE,@HOU,3.6,4.8,0.0,0.0,0.0,0.0,0.0,5.8,19.3,0.0,1.2,11.3,0.1,0.1,0.0,0.0,C-Game
2015,14,herrod1,Dan Herron,RB,IND,@JAX,3.1,4.7,0.0,0.0,0.0,0.0,0.0,3.6,13.3,0.1,1.5,10.2,0.0,0.0,0.0,0.0,C-Game
2015,14,masont1,Tre Mason,RB,STL,DET,3.1,5.0,0.0,0.0,0.0,0.0,0.0,3.7,15.0,0.1,1.9,10.2,0.0,0.1,0.0,0.0,C-Game
2015,14,turbir1,Robert Turbin,RB,DAL,@GB,2.8,3.9,0.0,0.0,0.0,0.0,0.0,4.2,17.1,0.1,1.1,6.8,0.0,0.1,0.0,0.0,C-Game
2015,14,olawaj1,Jamize Olawale,RB,OAK,@DEN,2.7,3.6,0.0,0.0,0.0,0.0,0.0,4.7,17.8,0.0,0.9,6.1,0.0,0.1,0.0,0.0,C-Game
2015,14,juszck1,Kyle Juszczyk,RB,BAL,SEA,2.7,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,2.3,15.8,0.2,0.0,0.0,0.0,C-Game
2015,14,jacksf2,Fred Jackson,RB,SEA,@BAL,2.7,5.2,0.0,0.0,0.0,0.0,0.0,1.6,6.7,0.1,2.5,14.2,0.1,0.0,0.0,0.0,C-Game
2015,14,robind1,Denard Robinson,RB,JAX,IND,2.7,3.4,0.0,0.0,0.0,0.0,0.0,3.2,13.5,0.1,0.8,5.3,0.0,0.0,0.0,0.0,C-Game
2015,14,willia1,Andre Williams,RB,NYG,@MIA,2.6,2.6,0.0,0.0,0.0,0.0,0.0,4.1,14.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,14,colemt1,Tevin Coleman,RB,ATL,@CAR,2.5,2.5,0.0,0.0,0.0,0.0,0.0,5.8,19.4,0.1,0.0,0.0,0.0,0.1,0.0,0.0,C-Game
2015,14,cadett1,Travaris Cadet,RB,SF,@CLE,2.4,3.7,0.0,0.0,0.0,0.0,0.0,4.0,13.4,0.0,1.3,8.9,0.1,0.1,0.0,0.0,C-Game
2015,14,tolbem1,Mike Tolbert,RB,CAR,ATL,2.3,3.5,0.0,0.0,0.0,0.0,0.0,2.9,9.3,0.1,1.2,6.4,0.0,0.0,0.0,0.0,C-Game
2015,14,brownd6,Donald Brown,RB,SD,@KC,2.3,2.9,0.0,0.0,0.0,0.0,0.0,6.1,19.5,0.0,0.6,2.6,0.0,0.1,0.0,0.0,C-Game
2015,14,reecem1,Marcel Reece,RB,OAK,@DEN,2.2,3.8,0.0,0.0,0.0,0.0,0.0,0.6,2.3,0.0,1.6,12.2,0.1,0.0,0.0,0.0,C-Game
2015,14,mckinj1,Jerick McKinnon,RB,MIN,@ARI,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.6,11.9,0.0,1.0,5.4,0.0,0.0,0.0,0.0,C-Game
2015,14,milleb3,Bruce Miller,RB,SF,@CLE,1.9,2.6,0.0,0.0,0.0,0.0,0.0,1.3,4.5,0.0,0.7,11.1,0.1,0.0,0.0,0.0,C-Game
2015,14,cunnib2,Benny Cunningham,RB,STL,DET,1.8,3.4,0.0,0.0,0.0,0.0,0.0,1.0,3.6,0.0,1.6,13.3,0.0,0.0,0.0,0.0,C-Game
