Season,Week,PID,Player,Pos,Team,Opp,FFPts,FFPtsPPR,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,XP,FG,Grade
2015,4,royale1,Eddie Royal,WR,CHI,OAK,4.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.9,0.2,0.0,0.0,C-Game
2015,4,wheatm1,Markus Wheaton,WR,PIT,BAL,4.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,35.0,0.2,0.0,0.0,C-Game
2015,4,dorsep1,Phillip Dorsett,WR,IND,JAX,4.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,30.4,0.2,0.0,0.0,C-Game
2015,4,austit2,Tavon Austin,WR,STL,@ARI,4.3,7.1,0.0,0.0,0.0,0.0,0.0,3.1,18.7,0.1,2.9,15.8,0.1,0.0,0.0,C-Game
2015,4,brownm2,Marlon Brown,WR,BAL,@PIT,4.2,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,29.7,0.2,0.0,0.0,C-Game
2015,4,colemb2,Brandon Coleman,WR,NO,DAL,4.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,23.2,0.3,0.0,0.0,C-Game
2015,4,agholn1,Nelson Agholor,WR,PHI,@WAS,4.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,26.8,0.2,0.0,0.0,C-Game
2015,4,murphl1,Louis Murphy,WR,TB,CAR,4.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,34.0,0.1,0.0,0.0,C-Game
2015,4,gabrit1,Taylor Gabriel,WR,CLE,@SD,3.9,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,29.5,0.2,0.0,0.0,C-Game
2015,4,hawkia1,Andrew Hawkins,WR,CLE,@SD,3.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,27.2,0.2,0.0,0.0,C-Game
2015,4,harrid1,Dwayne Harris,WR,NYG,@BUF,3.8,5.5,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,1.7,25.1,0.1,0.0,0.0,C-Game
2015,4,brownp1,Corey Brown,WR,CAR,@TB,3.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,23.6,0.2,0.0,0.0,C-Game
2015,4,brownj4,Jaron Brown,WR,ARI,STL,3.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.8,0.2,0.0,0.0,C-Game
2015,4,johnsa3,Andre Johnson,WR,IND,JAX,3.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,24.9,0.2,0.0,0.0,C-Game
2015,4,robers1,Seth Roberts,WR,OAK,@CHI,3.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,24.3,0.2,0.0,0.0,C-Game
2015,4,norwoj2,Jordan Norwood,WR,DEN,MIN,3.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,25.0,0.1,0.0,0.0,C-Game
2015,4,parked1,DeVante Parker,WR,MIA,NYJ,3.3,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,25.9,0.1,0.0,0.0,C-Game
2015,4,leem1,Marqise Lee,WR,JAX,@IND,3.3,5.4,0.0,0.0,0.0,0.0,0.0,0.8,3.4,0.0,2.1,21.9,0.1,0.0,0.0,C-Game
2015,4,robera1,Andre Roberts,WR,WAS,PHI,3.3,5.4,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0,2.1,23.7,0.1,0.0,0.0,C-Game
2015,4,huffj1,Josh Huff,WR,PHI,@WAS,3.1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,22.8,0.1,0.0,0.0,C-Game
2015,4,locket1,Tyler Lockett,WR,SEA,DET,3.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,25.3,0.1,0.0,0.0,C-Game
2015,4,wrighj2,Jarius Wright,WR,MIN,@DEN,3.0,4.8,0.0,0.0,0.0,0.0,0.0,0.3,2.6,0.0,1.8,24.3,0.1,0.0,0.0,C-Game
2015,4,bailes1,Stedman Bailey,WR,STL,@ARI,2.9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,22.6,0.1,0.0,0.0,C-Game
2015,4,funchd1,Devin Funchess,WR,CAR,@TB,2.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,20.2,0.1,0.0,0.0,C-Game
2015,4,sanum1,Mohamed Sanu,WR,CIN,KC,2.8,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,23.5,0.1,0.0,0.0,C-Game
2015,4,pattoq1,Quinton Patton,WR,SF,GB,2.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,20.0,0.1,0.0,0.0,C-Game
2015,4,enunwq1,Quincy Enunwa,WR,NYJ,@MIA,2.6,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,19.1,0.1,0.0,0.0,C-Game
2015,4,smithd1,Devin Smith,WR,NYJ,@MIA,2.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,19.1,0.1,0.0,0.0,C-Game
2015,4,walteb1,Bryan Walters,WR,JAX,@IND,2.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,17.1,0.1,0.0,0.0,C-Game
2015,4,norwok1,Kevin Norwood,WR,CAR,@TB,2.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,18.0,0.1,0.0,0.0,C-Game
2015,4,streed1,Devin Street,WR,DAL,@NO,2.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.3,0.1,0.0,0.0,C-Game
2015,4,wilsom1,Marquess Wilson,WR,CHI,OAK,2.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.0,0.1,0.0,0.0,C-Game
2015,4,thomad7,DeAnthony Thomas,WR,KC,@CIN,1.8,3.7,0.0,0.0,0.0,0.0,0.0,0.3,1.5,0.0,1.9,11.9,0.1,0.0,0.0,C-Game
2015,4,fowleb1,Bennie Fowler,WR,DEN,MIN,1.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.3,0.1,0.0,0.0,C-Game
2015,4,willin1,Nick Williams,WR,ATL,HOU,1.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,11.7,0.1,0.0,0.0,C-Game
2015,4,crowdj1,Jamison Crowder,WR,WAS,PHI,1.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,12.5,0.1,0.0,0.0,C-Game
2015,4,campam1,Michael Campanaro,WR,BAL,@PIT,1.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,10.8,0.1,0.0,0.0,C-Game
2015,4,jennig1,Greg Jennings,WR,MIA,NYJ,1.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.7,0.1,0.0,0.0,C-Game
