Season,Week,PID,Player,Pos,Team,Opp,FFPts,FFPtsPPR,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Fum,XP,FG,Grade
2015,9,ganog1,Graham Gano,K,CAR,GB,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.5,B-Game
2015,9,bailed1,Dan Bailey,K,DAL,PHI,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.6,B-Game
2015,9,janiks1,Sebastian Janikowski,K,OAK,@PIT,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.5,B-Game
2015,9,franka1,Andrew Franks,K,MIA,@BUF,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.5,B-Game
2015,9,succor1,Ryan Succop,K,TEN,@NO,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.4,B-Game
2015,9,zuerlg1,Greg Zuerlein,K,STL,@MIN,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.5,B-Game
2015,9,myersj1,Jason Myers,K,JAX,@NYJ,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.5,B-Game
2015,9,dawsop1,Phil Dawson,K,SF,ATL,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.4,B-Game
2015,9,coonst1,Travis Coons,K,CLE,@CIN,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4,B-Game
2015,9,hopkid2,Dustin Hopkins,K,WAS,@NE,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,C-Game
2015,9,bradyt1,Tom Brady,QB,NE,WAS,23.4,23.4,26.9,39.8,329.8,2.5,0.7,1.0,3.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,A-Game
2015,9,breesd1,Drew Brees,QB,NO,TEN,18.8,18.8,25.5,38.0,303.6,2.1,0.8,0.4,1.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,riverp1,Philip Rivers,QB,SD,CHI,18.6,18.6,26.8,39.5,303.0,2.1,0.9,0.3,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,roethb1,Ben Roethlisberger,QB,PIT,OAK,18.2,18.2,25.0,38.7,302.1,2.0,0.8,0.3,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,newtoc1,Cam Newton,QB,CAR,GB,18.0,18.0,18.0,32.5,230.5,1.4,1.0,6.9,34.8,0.4,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,daltoa1,Andy Dalton,QB,CIN,CLE,17.9,17.9,21.7,34.2,273.7,1.9,1.0,3.0,10.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,mannie1,Eli Manning,QB,NYG,@TB,17.7,17.7,25.2,36.7,282.8,2.0,0.8,1.4,4.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,rodgea1,Aaron Rodgers,QB,GB,@CAR,17.5,17.5,20.5,34.1,241.8,1.6,1.0,4.3,26.5,0.2,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,ryanm1,Matt Ryan,QB,ATL,@SF,16.9,16.9,24.6,35.7,273.9,1.8,0.8,1.6,6.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,carrd2,Derek Carr,QB,OAK,@PIT,16.8,16.8,24.8,37.6,293.5,1.7,1.1,2.1,5.5,0.1,0.0,0.0,0.0,0.3,0.0,0.0,A-Game
2015,9,taylot2,Tyrod Taylor,QB,BUF,MIA,16.6,16.6,18.6,29.5,221.3,1.6,0.9,5.1,25.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,A-Game
2015,9,cutlej1,Jay Cutler,QB,CHI,@SD,16.2,16.2,22.3,35.2,257.3,1.6,1.0,2.9,13.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,9,mannip1,Peyton Manning,QB,DEN,@IND,15.7,15.7,22.7,36.3,275.9,1.7,1.0,0.4,1.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,9,lucka1,Andrew Luck,QB,IND,DEN,15.6,15.6,22.0,37.0,239.6,1.4,1.1,5.8,22.7,0.1,0.0,0.0,0.0,0.3,0.0,0.0,B-Game
2015,9,winstj1,Jameis Winston,QB,TB,NYG,14.9,14.9,20.5,32.2,225.4,1.6,1.1,2.3,12.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,9,tanner1,Ryan Tannehill,QB,MIA,@BUF,14.8,14.8,21.7,36.8,250.2,1.5,1.0,2.4,10.7,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,9,mariom1,Marcus Mariota,QB,TEN,@NO,14.6,14.6,22.6,35.6,247.6,1.5,1.1,2.0,10.9,0.1,0.0,0.0,0.0,0.3,0.0,0.0,B-Game
2015,9,fitzpr1,Ryan Fitzpatrick,QB,NYJ,JAX,14.6,14.6,21.3,33.4,237.4,1.4,1.1,3.4,14.8,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,9,bortlb1,Blake Bortles,QB,JAX,@NYJ,14.3,14.3,19.5,35.6,229.4,1.3,1.1,3.1,20.6,0.1,0.0,0.0,0.0,0.3,0.0,0.0,B-Game
2015,9,cousik1,Kirk Cousins,QB,WAS,@NE,14.3,14.3,25.0,39.1,265.1,1.5,1.3,0.6,1.8,0.1,0.0,0.0,0.0,0.2,0.0,0.0,B-Game
2015,9,bradfs1,Sam Bradford,QB,PHI,@DAL,13.8,13.8,22.8,35.5,230.8,1.6,0.9,1.7,4.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,9,manzij1,Johnny Manziel,QB,CLE,@CIN,13.7,13.7,24.3,37.9,246.2,1.4,1.4,3.2,12.8,0.1,0.0,0.0,0.0,0.3,0.0,0.0,C-Game
2015,9,bridgt1,Teddy Bridgewater,QB,MIN,STL,13.0,13.0,20.8,31.2,215.1,1.2,0.9,2.6,10.6,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,9,cassem1,Matt Cassel,QB,DAL,PHI,12.8,12.8,21.9,33.8,237.3,1.4,1.1,0.4,1.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,9,gabbeb1,Blaine Gabbert,QB,SF,ATL,10.3,10.3,18.3,34.3,192.3,1.2,1.1,0.8,3.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,9,folesn1,Nick Foles,QB,STL,@MIN,10.1,10.1,17.5,29.8,191.5,1.0,0.9,0.8,3.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,C-Game
2015,9,freemd1,Devonta Freeman,RB,ATL,@SF,19.9,24.7,0.0,0.0,0.0,0.0,0.0,22.5,99.1,0.9,4.8,41.1,0.2,0.2,0.0,0.0,A-Game
2015,9,gurlet2,Todd Gurley,RB,STL,@MIN,17.4,20.6,0.0,0.0,0.0,0.0,0.0,23.1,119.1,0.5,3.1,23.0,0.1,0.3,0.0,0.0,A-Game
2015,9,ingram1,Mark Ingram,RB,NO,TEN,15.9,19.3,0.0,0.0,0.0,0.0,0.0,19.9,85.0,0.8,3.4,22.8,0.1,0.2,0.0,0.0,A-Game
2015,9,petera2,Adrian Peterson,RB,MIN,STL,14.5,16.8,0.0,0.0,0.0,0.0,0.0,21.6,92.0,0.6,2.3,16.1,0.1,0.2,0.0,0.0,A-Game
2015,9,martid2,Doug Martin,RB,TB,NYG,14.1,16.8,0.0,0.0,0.0,0.0,0.0,17.7,82.9,0.5,2.7,22.5,0.2,0.2,0.0,0.0,A-Game
2015,9,ivoryc1,Chris Ivory,RB,NYJ,JAX,13.2,15.1,0.0,0.0,0.0,0.0,0.0,18.2,80.4,0.6,1.9,15.4,0.1,0.2,0.0,0.0,B-Game
2015,9,millel2,Lamar Miller,RB,MIA,@BUF,13.1,16.1,0.0,0.0,0.0,0.0,0.0,16.8,73.3,0.5,3.0,25.0,0.1,0.2,0.0,0.0,B-Game
2015,9,willid1,DeAngelo Williams,RB,PIT,OAK,13.1,16.0,0.0,0.0,0.0,0.0,0.0,19.6,74.8,0.5,2.9,21.1,0.1,0.2,0.0,0.0,B-Game
2015,9,mcfadd1,Darren McFadden,RB,DAL,PHI,13.0,17.2,0.0,0.0,0.0,0.0,0.0,21.0,67.4,0.5,4.2,28.5,0.1,0.2,0.0,0.0,B-Game
2015,9,hillj5,Jeremy Hill,RB,CIN,CLE,12.6,13.6,0.0,0.0,0.0,0.0,0.0,14.3,71.3,0.8,1.0,8.2,0.0,0.1,0.0,0.0,B-Game
2015,9,murral1,Latavius Murray,RB,OAK,@PIT,12.1,14.7,0.0,0.0,0.0,0.0,0.0,17.7,76.1,0.5,2.6,14.7,0.1,0.2,0.0,0.0,B-Game
2015,9,lewisd1,Dion Lewis,RB,NE,WAS,11.3,16.1,0.0,0.0,0.0,0.0,0.0,9.7,49.7,0.3,4.7,33.0,0.2,0.1,0.0,0.0,B-Game
2015,9,stewaj3,Jonathan Stewart,RB,CAR,GB,11.0,12.0,0.0,0.0,0.0,0.0,0.0,18.2,81.0,0.4,1.1,8.1,0.0,0.2,0.0,0.0,B-Game
2015,9,mccoyl2,LeSean McCoy,RB,BUF,MIA,10.7,13.0,0.0,0.0,0.0,0.0,0.0,14.8,57.3,0.5,2.4,18.8,0.1,0.2,0.0,0.0,B-Game
2015,9,murrad1,DeMarco Murray,RB,PHI,@DAL,10.5,14.1,0.0,0.0,0.0,0.0,0.0,14.6,58.5,0.4,3.5,18.5,0.1,0.2,0.0,0.0,B-Game
2015,9,blounl1,LeGarrette Blount,RB,NE,WAS,10.5,10.9,0.0,0.0,0.0,0.0,0.0,14.2,66.5,0.6,0.4,3.3,0.0,0.1,0.0,0.0,C-Game
2015,9,hillmr1,Ronnie Hillman,RB,DEN,@IND,10.4,11.5,0.0,0.0,0.0,0.0,0.0,15.4,65.3,0.5,1.1,8.3,0.0,0.1,0.0,0.0,C-Game
2015,9,lacye1,Eddie Lacy,RB,GB,@CAR,10.3,12.1,0.0,0.0,0.0,0.0,0.0,13.4,59.3,0.5,1.8,14.5,0.0,0.1,0.0,0.0,C-Game
2015,9,bernag1,Giovani Bernard,RB,CIN,CLE,10.3,13.1,0.0,0.0,0.0,0.0,0.0,11.7,58.4,0.3,2.8,20.5,0.1,0.1,0.0,0.0,C-Game
2015,9,langfj1,Jeremy Langford,RB,CHI,@SD,10.2,12.5,0.0,0.0,0.0,0.0,0.0,18.1,56.6,0.5,2.3,15.4,0.1,0.1,0.0,0.0,C-Game
2015,9,woodhd1,Danny Woodhead,RB,SD,CHI,10.2,14.5,0.0,0.0,0.0,0.0,0.0,7.1,29.0,0.3,4.3,42.4,0.2,0.1,0.0,0.0,C-Game
2015,9,goref1,Frank Gore,RB,IND,DEN,10.0,12.3,0.0,0.0,0.0,0.0,0.0,16.3,59.6,0.4,2.3,15.6,0.0,0.2,0.0,0.0,C-Game
2015,9,yeldot1,T.J. Yeldon,RB,JAX,@NYJ,9.3,11.7,0.0,0.0,0.0,0.0,0.0,17.6,61.2,0.3,2.4,13.8,0.0,0.2,0.0,0.0,C-Game
2015,9,andrea1,Antonio Andrews,RB,TEN,@NO,9.1,10.9,0.0,0.0,0.0,0.0,0.0,12.2,51.0,0.4,1.9,16.1,0.0,0.1,0.0,0.0,C-Game
2015,9,gordom1,Melvin Gordon,RB,SD,CHI,8.9,10.5,0.0,0.0,0.0,0.0,0.0,14.3,61.6,0.3,1.6,9.1,0.0,0.1,0.0,0.0,C-Game
2015,9,jonesm4,Matt Jones,RB,WAS,@NE,8.5,11.1,0.0,0.0,0.0,0.0,0.0,11.1,45.6,0.3,2.6,21.2,0.1,0.1,0.0,0.0,C-Game
2015,9,anderc2,C.J. Anderson,RB,DEN,@IND,7.9,9.5,0.0,0.0,0.0,0.0,0.0,11.2,48.1,0.3,1.6,11.0,0.0,0.1,0.0,0.0,C-Game
2015,9,simsc1,Charles Sims,RB,TB,NYG,7.8,10.8,0.0,0.0,0.0,0.0,0.0,7.3,27.2,0.1,3.0,30.4,0.3,0.1,0.0,0.0,C-Game
2015,9,verees1,Shane Vereen,RB,NYG,@TB,7.5,11.5,0.0,0.0,0.0,0.0,0.0,4.4,19.1,0.1,4.0,39.6,0.2,0.1,0.0,0.0,C-Game
2015,9,mather1,Ryan Mathews,RB,PHI,@DAL,7.3,8.7,0.0,0.0,0.0,0.0,0.0,8.6,39.4,0.3,1.4,12.7,0.1,0.1,0.0,0.0,C-Game
2015,9,spillc1,C.J. Spiller,RB,NO,TEN,7.3,10.8,0.0,0.0,0.0,0.0,0.0,5.8,21.8,0.2,3.5,30.4,0.2,0.1,0.0,0.0,C-Game
2015,9,jennir1,Rashad Jennings,RB,NYG,@TB,7.1,9.4,0.0,0.0,0.0,0.0,0.0,9.7,38.2,0.2,2.3,15.6,0.1,0.1,0.0,0.0,C-Game
2015,9,johnsd11,Duke Johnson,RB,CLE,@CIN,6.7,10.7,0.0,0.0,0.0,0.0,0.0,5.9,23.3,0.1,4.0,33.2,0.1,0.1,0.0,0.0,C-Game
2015,9,starkj1,James Starks,RB,GB,@CAR,6.2,8.2,0.0,0.0,0.0,0.0,0.0,8.3,34.1,0.2,2.0,13.3,0.0,0.1,0.0,0.0,C-Game
2015,9,crowei1,Isaiah Crowell,RB,CLE,@CIN,6.0,7.4,0.0,0.0,0.0,0.0,0.0,9.8,39.3,0.2,1.3,8.6,0.1,0.1,0.0,0.0,C-Game
2015,9,willik4,Karlos Williams,RB,BUF,MIA,5.9,7.2,0.0,0.0,0.0,0.0,0.0,9.2,32.1,0.2,1.3,11.1,0.1,0.1,0.0,0.0,C-Game
2015,9,morria1,Alfred Morris,RB,WAS,@NE,5.8,6.7,0.0,0.0,0.0,0.0,0.0,10.4,43.8,0.1,0.9,6.6,0.0,0.1,0.0,0.0,C-Game
2015,9,thomap1,Pierre Thomas,RB,SF,ATL,5.7,7.7,0.0,0.0,0.0,0.0,0.0,6.7,26.4,0.3,2.0,13.5,0.1,0.1,0.0,0.0,C-Game
2015,9,mcclud1,Dexter McCluster,RB,TEN,@NO,5.7,8.6,0.0,0.0,0.0,0.0,0.0,5.6,26.1,0.1,3.0,22.3,0.1,0.1,0.0,0.0,C-Game
2015,9,darkwo1,Orleans Darkwa,RB,NYG,@TB,5.4,5.4,0.0,0.0,0.0,0.0,0.0,8.1,37.2,0.3,0.0,0.0,0.0,0.1,0.0,0.0,C-Game
2015,9,gaskik1,Kendall Gaskins,RB,SF,ATL,4.7,5.9,0.0,0.0,0.0,0.0,0.0,9.6,23.1,0.2,1.3,9.6,0.0,0.1,0.0,0.0,C-Game
2015,9,reecem1,Marcel Reece,RB,OAK,@PIT,4.3,7.1,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,2.9,30.8,0.2,0.0,0.0,0.0,C-Game
2015,9,michac1,Christine Michael,RB,DAL,PHI,4.2,4.9,0.0,0.0,0.0,0.0,0.0,6.2,25.6,0.2,0.7,4.7,0.0,0.1,0.0,0.0,C-Game
2015,9,smitha6,Antone Smith,RB,CHI,@SD,4.2,5.8,0.0,0.0,0.0,0.0,0.0,3.8,19.8,0.1,1.6,10.3,0.1,0.0,0.0,0.0,C-Game
2015,9,sprold1,Darren Sproles,RB,PHI,@DAL,4.0,6.8,0.0,0.0,0.0,0.0,0.0,2.2,10.1,0.1,2.7,20.8,0.1,0.0,0.0,0.0,C-Game
2015,9,stacyz1,Zac Stacy,RB,NYJ,JAX,3.7,5.2,0.0,0.0,0.0,0.0,0.0,6.2,22.9,0.1,1.5,9.5,0.0,0.1,0.0,0.0,C-Game
2015,9,sankeb1,Bishop Sankey,RB,TEN,@NO,3.2,4.4,0.0,0.0,0.0,0.0,0.0,4.8,20.6,0.1,1.2,7.4,0.0,0.1,0.0,0.0,C-Game
2015,9,tolbem1,Mike Tolbert,RB,CAR,GB,2.9,4.2,0.0,0.0,0.0,0.0,0.0,3.0,9.4,0.2,1.3,6.9,0.1,0.0,0.0,0.0,C-Game
2015,9,colemt1,Tevin Coleman,RB,ATL,@SF,2.9,3.6,0.0,0.0,0.0,0.0,0.0,4.1,15.4,0.1,0.7,5.5,0.0,0.0,0.0,0.0,C-Game
2015,9,draugs1,Shaun Draughn,RB,SF,ATL,2.7,3.6,0.0,0.0,0.0,0.0,0.0,5.5,13.2,0.1,0.9,5.8,0.0,0.1,0.0,0.0,C-Game
2015,9,bradsa1,Ahmad Bradshaw,RB,IND,DEN,2.6,4.4,0.0,0.0,0.0,0.0,0.0,2.5,9.6,0.0,1.9,12.0,0.0,0.0,0.0,0.0,C-Game
2015,9,grayj1,Jonas Gray,RB,MIA,@BUF,2.4,3.5,0.0,0.0,0.0,0.0,0.0,3.3,12.3,0.1,1.1,7.5,0.0,0.0,0.0,0.0,C-Game
2015,9,turbir1,Robert Turbin,RB,CLE,@CIN,2.2,3.0,0.0,0.0,0.0,0.0,0.0,3.8,16.0,0.0,0.9,3.7,0.0,0.1,0.0,0.0,C-Game
2015,9,helur1,Roy Helu,RB,OAK,@PIT,1.8,3.7,0.0,0.0,0.0,0.0,0.0,0.7,3.0,0.0,1.9,11.7,0.1,0.0,0.0,0.0,C-Game
2015,9,asiatm1,Matt Asiata,RB,MIN,STL,1.7,3.3,0.0,0.0,0.0,0.0,0.0,1.6,5.6,0.0,1.6,9.7,0.0,0.0,0.0,0.0,C-Game
2015,9,mckinj1,Jerick McKinnon,RB,MIN,STL,1.7,2.1,0.0,0.0,0.0,0.0,0.0,2.9,13.1,0.0,0.4,2.2,0.0,0.0,0.0,0.0,C-Game
2015,9,brownd6,Donald Brown,RB,SD,CHI,1.7,2.2,0.0,0.0,0.0,0.0,0.0,3.0,10.2,0.1,0.5,3.0,0.0,0.0,0.0,0.0,C-Game
2015,9,jonest2,Taiwan Jones,RB,OAK,@PIT,1.4,1.4,0.0,0.0,0.0,0.0,0.0,2.3,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,9,gerhat1,Toby Gerhart,RB,JAX,@NYJ,1.4,1.8,0.0,0.0,0.0,0.0,0.0,3.1,8.6,0.1,0.4,2.3,0.0,0.0,0.0,0.0,C-Game
2015,9,masont1,Tre Mason,RB,STL,@MIN,1.4,2.0,0.0,0.0,0.0,0.0,0.0,1.7,9.4,0.0,0.5,3.8,0.0,0.0,0.0,0.0,C-Game
2015,9,cunnib2,Benny Cunningham,RB,STL,@MIN,1.4,2.8,0.0,0.0,0.0,0.0,0.0,0.7,3.1,0.0,1.4,9.6,0.0,0.0,0.0,0.0,C-Game
2015,9,todmaj1,Jordan Todman,RB,PIT,OAK,1.4,1.4,0.0,0.0,0.0,0.0,0.0,2.2,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,9,johnsw1,Will Johnson,RB,PIT,OAK,1.3,1.3,0.0,0.0,0.0,0.0,0.0,1.7,4.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,9,robind1,Denard Robinson,RB,JAX,@NYJ,1.1,1.8,0.0,0.0,0.0,0.0,0.0,1.3,5.3,0.0,0.7,4.6,0.0,0.0,0.0,0.0,C-Game
2015,9,willia1,Andre Williams,RB,NYG,@TB,0.9,0.9,0.0,0.0,0.0,0.0,0.0,1.6,5.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,9,milleb3,Bruce Miller,RB,SF,ATL,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.8,0.0,0.0,0.0,0.0,C-Game
2015,9,dimarp1,Patrick DiMarco,RB,ATL,@SF,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.5,0.0,0.0,0.0,0.0,C-Game
2015,9,ridles1,Stevan Ridley,RB,NYJ,JAX,0.7,0.7,0.0,0.0,0.0,0.0,0.0,1.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,9,youngd1,Darrel Young,RB,WAS,@NE,0.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,0.0,0.0,0.0,0.0,C-Game
2015,9,careyk1,KaDeem Carey,RB,CHI,@SD,0.7,0.7,0.0,0.0,0.0,0.0,0.0,1.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-Game
2015,9,gronkr1,Rob Gronkowski,TE,NE,WAS,14.5,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,92.3,0.9,0.0,0.0,0.0,A-Game
2015,9,olseng1,Greg Olsen,TE,CAR,GB,10.8,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,78.4,0.5,0.0,0.0,0.0,A-Game
2015,9,gatesa1,Antonio Gates,TE,SD,CHI,10.4,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,69.7,0.6,0.0,0.0,0.0,A-Game
2015,9,eifert1,Tyler Eifert,TE,CIN,CLE,10.4,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,58.8,0.8,0.0,0.0,0.0,A-Game
2015,9,reedj4,Jordan Reed,TE,WAS,@NE,9.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,68.9,0.4,0.1,0.0,0.0,A-Game
2015,9,watsob1,Ben Watson,TE,NO,TEN,8.5,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,57.7,0.5,0.0,0.0,0.0,A-Game
2015,9,bennem2,Martellus Bennett,TE,CHI,@SD,8.5,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,59.2,0.4,0.0,0.0,0.0,B-Game
2015,9,walked2,Delanie Walker,TE,TEN,@NO,8.4,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,63.1,0.4,0.1,0.0,0.0,B-Game
2015,9,barnig1,Gary Barnidge,TE,CLE,@CIN,8.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,56.6,0.5,0.1,0.0,0.0,B-Game
2015,9,clayc1,Charles Clay,TE,BUF,MIA,6.9,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,46.5,0.4,0.0,0.0,0.0,B-Game
2015,9,milleh2,Heath Miller,TE,PIT,OAK,6.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,48.3,0.3,0.0,0.0,0.0,B-Game
2015,9,wittej1,Jason Witten,TE,DAL,PHI,6.5,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,45.1,0.3,0.0,0.0,0.0,C-Game
2015,9,tammej1,Jacob Tamme,TE,ATL,@SF,6.4,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,47.9,0.3,0.0,0.0,0.0,C-Game
2015,9,sefera1,Austin Seferian-Jenkins,TE,TB,NYG,5.9,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,40.6,0.3,0.0,0.0,0.0,C-Game
2015,9,camerj1,Jordan Cameron,TE,MIA,@BUF,5.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,33.8,0.4,0.0,0.0,0.0,C-Game
2015,9,thomaj1,Julius Thomas,TE,JAX,@NYJ,5.4,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,35.6,0.3,0.0,0.0,0.0,C-Game
2015,9,ertzz1,Zach Ertz,TE,PHI,@DAL,4.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,34.6,0.3,0.0,0.0,0.0,C-Game
